gene_id	gene_name	group	n_variants	p_unified
ENSG00000006071	ABCC8	NAFE	397	0.4669339537360182
ENSG00000006116	CACNG3	DEE	24	0.3032939249323539
ENSG00000006116	CACNG3	EPI	37	0.9233477004269425
ENSG00000006116	CACNG3	GGE	28	0.8107791509979502
ENSG00000006116	CACNG3	NAFE	28	0.7891568387652603
ENSG00000006118	TMEM132A	DEE	257	0.23797643597556048
ENSG00000006118	TMEM132A	EPI	333	0.08567612171957527
ENSG00000006118	TMEM132A	GGE	270	0.0850745663078235
ENSG00000006118	TMEM132A	NAFE	282	0.12829661496472175
ENSG00000006125	AP2B1	DEE	85	0.7624048407153015
ENSG00000006125	AP2B1	EPI	113	0.1538431393538419
ENSG00000006125	AP2B1	GGE	85	0.8111842796245688
ENSG00000006125	AP2B1	NAFE	93	0.562989800321769
ENSG00000006128	TAC1	DEE	15	0.9951850521226543
ENSG00000006128	TAC1	EPI	26	0.21735066008591916
ENSG00000006128	TAC1	GGE	14	0.827335691279847
ENSG00000006128	TAC1	NAFE	21	0.006544583996241512
ENSG00000006194	ZNF263	DEE	144	0.3805720811546119
ENSG00000006194	ZNF263	EPI	189	0.9090171143994695
ENSG00000006194	ZNF263	GGE	152	0.21477137932403972
ENSG00000006194	ZNF263	NAFE	164	0.5480588159780073
ENSG00000006210	CX3CL1	DEE	89	0.5128967877902282
ENSG00000006210	CX3CL1	EPI	120	0.5568066677400898
