gene_id	gene_name	group	n_variants	p_gerp	p_pathogenicity	p_pLoF	p_missense	p_unified	p_constraint
ENSG00000182050	MGAT4C	DEE	71	0.5469929928185012	0.7770889305222071	0.0992650438663295	8.896884715580706e-09	0.1577188948506092	0.029849868414507687
ENSG00000182050	MGAT4C	EPI	102	0.7672832492135508	0.5971072730416898	0.2836849861419804	0.060734172127702275	0.09774259759556235	0.01454476170239293
ENSG00000182050	MGAT4C	GGE	81	0.45324798755735085	0.3655574567103852	0.8764155515251058	0.01740891421761062	0.29127895227305745	0.09955266560398081
ENSG00000182050	MGAT4C	NAFE	86	0.6702163620773856	0.48708462021835464	0.28918725158549735	0.005493610966500101	0.018134607533672673	0.0024141538321113976
ENSG00000182053	TRIM49B	DEE	127	0.651748653145634	0.9151459796730219	5.381672218320157e-06	7.922292944541492e-11	0.9827876093140921	0.90521809357042
ENSG00000182053	TRIM49B	EPI	159	0.8340502424889339	0.07316946511167702	0.3266064840156041	0.632347290632991	0.3631834776728183	0.39034618252985187
ENSG00000182053	TRIM49B	GGE	125	0.07935605652038227	0.17512693318680694	0.02797121762755676	0.0028687933897062093	0.20485919687690599	0.5862351968098025
ENSG00000182053	TRIM49B	NAFE	134	0.9652827256170466	0.4171065959285566	0.06380758410291815	0.3277278051395117	0.7722246924055334	0.4639271517968847
ENSG00000182054	IDH2	DEE	94	0.30696671091067057	0.34576637941798405	0.08157204489459723	6.891592760523947e-05	0.7358734639633433	0.9063741456171672
ENSG00000182054	IDH2	EPI	123	0.933085220966063	0.5629456493230197	0.5982393072080505	0.8795066428060491	0.9522806530168395	0.6249617093654456
ENSG00000182054	IDH2	GGE	93	0.7682070288837273	0.7901025625588668	0.10261669472092802	0.1252536771493096	0.9335238862982429	0.6710450009301832
ENSG00000182054	IDH2	NAFE	100	0.5256977115509736	0.24531128977109012	0.5312029968531256	0.07476125390423131	0.3209250976521787	0.1921277036873312
ENSG00000182070	OR52A1	DEE	88	0.42889239922238187	0.5410305825665012	0.008299091681069045	2.0223758208348783e-05	0.2940353029984056	0.06946500994728214
ENSG00000182070	OR52A1	EPI	109	0.6061942311019711	0.6467936979998127	0.8339748137663936	0.7442023471418773	0.8723992876224637	0.4635573262132969
ENSG00000182070	OR52A1	GGE	91	0.8885119617302926	0.3921894207380665	0.1604125562770603	0.21795381400669867	0.8166723644051003	0.7656223734185035
ENSG00000182070	OR52A1	NAFE	97	0.376315154276444	0.4906243168583925	0.7822910595807346	0.05483727426790589	0.7834924710212755	0.8426207333584514
ENSG00000182077	PTCHD3	DEE	208	0.18189269850280287	0.9565404296024362	0.9462726248099839	0.921345775167268	0.8188945642083666	0.5779199613505115
ENSG00000182077	PTCHD3	EPI	254	0.2899096128729906	0.32225864439256224	0.4365096805701637	0.45832178337850904	0.6583788055128756	0.3155014828016827
ENSG00000182077	PTCHD3	GGE	221	0.11581988156655415	0.30292549957007964	0.6754140498903534	0.8402331121730389	0.4082647045536118	0.27875321373304474
ENSG00000182077	PTCHD3	NAFE	221	0.7613743795790093	0.08786083604031823	0.7186510578739761	0.6658443310846289	0.6529162274503397	0.8906785556801433
ENSG00000182083	OR6B2	DEE	26	0.5636728006821909	0.12433370922489678	0.5562461736602262	0.41217987179414783	0.3067193256553672	0.12146882982169067
ENSG00000182083	OR6B2	EPI	41	0.41898096501479165	0.07802156985307897	0.886700512717276	0.8956719976216787	0.24333578444854642	0.8931910737100963
ENSG00000182083	OR6B2	GGE	31	0.6835232525679036	0.955087153044647	0.8843754863606318	0.16592940803233405	0.2351089852039185	0.17451868627746375
ENSG00000182083	OR6B2	NAFE	33	0.4544337291203051	0.0486297895228428	0.777758707542417	0.36616104248779346	0.26110261978238736	0.35385485111624193
ENSG00000182087	TMEM259	DEE	138	0.4129891125755476	0.4560893327275961	0.0007193120826036083	1.5759131697743754e-05	0.8136885154196593	0.811387153077903
ENSG00000182087	TMEM259	EPI	182	0.7956112916322586	0.3636613738750446	0.7067318948602339	0.36445558181359683	0.8423561507545692	0.9764426588072954
ENSG00000182087	TMEM259	GGE	151	0.96864856025577	0.42064674260130996	0.44508116509489004	0.03347187069504683	0.9320421119699694	0.8223810179113643
ENSG00000182087	TMEM259	NAFE	157	0.602294818900748	0.37780832851853396	0.4471672106112794	0.3102548977623536	0.890104960891375	0.764945324976669
ENSG00000182093	GET1	DEE	30	0.5086954600103155	0.8491285551231081	0.003930997484733302	0.002533172185442491	0.5473108072078721	0.16926841139777332
ENSG00000182093	GET1	EPI	41	0.3470409117757972	0.6336278386265903	0.6277187352408427	0.48677679204623203	0.7134637072624831	0.482650079940507
ENSG00000182093	GET1	GGE	33	0.7776631309358739	0.36602476377598103	0.8221646292058192	0.1433075884085068	0.7182347201244288	0.46052501936251655
ENSG00000182093	GET1	NAFE	34	0.2929636364694417	0.9126722822684478	0.9355614725837476	0.03976246188612595	0.4383273764660204	0.11285571736379935
ENSG00000182095	TNRC18	DEE	1316	0.7560790186020878	0.406254546624235	6.009742691028977e-05	1.989503526423963e-05	0.2750756689103952	0.11620240525765885
ENSG00000182095	TNRC18	EPI	1661	0.8751358415392803	0.7979931155827135	0.8947645446760606	0.4273254299384366	0.8421591463811555	0.26840184211574064
ENSG00000182095	TNRC18	GGE	1344	0.0011427030062085347	0.1389425623888412	0.5598826356747564	0.0076144565153299	0.007050803092977083	0.44815010429349356
ENSG00000182095	TNRC18	NAFE	1454	0.44643129917741753	0.014987032164149552	0.5976340181581538	0.11698729348371681	0.16363786029440297	0.8063436254727777
ENSG00000182103	FAM181B	DEE	41	0.49662843849461136	0.8608441116084286		3.645262949004231e-17	0.9082407520233321	0.8413628013523051
ENSG00000182103	FAM181B	EPI	49	0.8777323733600358	0.45722884127420793		0.6816790948449558	0.711494064490156	0.3435358339376793
ENSG00000182103	FAM181B	GGE	43	0.4840168977593604	0.6484745885101859		0.003493475045097112	0.15654944537348933	0.043311914526710654
ENSG00000182103	FAM181B	NAFE	45	0.8897424599826413	0.45679160593447465		0.0075301048167147	0.8862837642573813	0.8186731602289729
ENSG00000182107	TMEM30B	DEE	100	0.8398696054227212	0.5288496036938355	4.143187830276915e-06	9.241015682030126e-06	0.6518551317475076	0.5337523438282864
ENSG00000182107	TMEM30B	EPI	135	0.7156201905352548	0.6196407318736744	0.9369401186345463	0.10357474981471496	0.7743027282473212	0.2854487261229642
ENSG00000182107	TMEM30B	GGE	103	0.15558979781074628	0.16682901405108502	0.2714368536576674	0.0014637873351041187	0.38702847134683016	0.5773657338022655
ENSG00000182107	TMEM30B	NAFE	114	0.6996954151255771	0.40080786154993076	0.19744536332779614	0.010637673914339254	0.7622087782240359	0.2580531809159418
ENSG00000182108	DEXI	DEE	18	0.4898327775087108	0.7237474415218346	0.5058166157785844	0.17079389152456814	0.9384390224647698	0.8306724428595255
ENSG00000182108	DEXI	EPI	23	0.13196298847425747	0.1928458894159034	0.7544318585929048	0.09449704444001827	0.25673282214989096	0.21414146200958792
ENSG00000182108	DEXI	GGE	17	0.48588569584904095	0.7881992469485308	0.9174422468880158	0.626024145103681	0.405086582190115	0.1269160749150218
ENSG00000182108	DEXI	NAFE	22	0.3096392339042073	0.6261201929895973	0.8739506906972532	0.07726451368526252	0.677344254414173	0.7239584263470871
ENSG00000182111	ZNF716	DEE	121	0.4022013367071221	0.957787333468491	0.002748693408644944	3.489001903053637e-10	0.22680946624068776	0.03863324365914885
ENSG00000182111	ZNF716	EPI	165	0.2293663577595528	0.25995577086510036	0.4818614392627506	0.5487893346795223	0.4642267720639123	0.44004504795234334
ENSG00000182111	ZNF716	GGE	129	0.3328935744574464	0.8756522365739767	0.015332288353782517	0.011086335698900987	0.7144223292313198	0.31510539931460113
ENSG00000182111	ZNF716	NAFE	138	0.2155018088525033	0.517640739486653	0.5472653778501662	0.0275698832159981	0.671185938459743	0.857647800737689
ENSG00000182117	NOP10	DEE	12	0.41425002548860246	0.13850325984670725	0.5176435559918517	0.2208652937896827	0.5511224995739519	0.5205085244797781
ENSG00000182117	NOP10	EPI	20	0.8696780420980156	0.8397598677197151	0.2885074815803029	0.14139187193416447	0.7207984290231261	0.7468347859909802
ENSG00000182117	NOP10	GGE	12	0.28925205240276813	0.47546232657438037	0.6549492509434174	0.09253562652475465	0.7310015538437088	0.6215053130623539
ENSG00000182117	NOP10	NAFE	18	0.7368305861445023	0.29751515358859737	0.606361788665652	0.04348548089388672	0.6430743281216665	0.8558741912707297
ENSG00000182118	FAM89A	DEE	36	0.37508747653479657	0.4241210916791309	0.3346119222476097	0.00017066268124155216	0.5845261067451778	0.9365317425407738
ENSG00000182118	FAM89A	EPI	37	0.6060963496544023	0.8407675364488136	0.2385739839943516	0.13614939526926606	0.6506365116031929	0.9716722610615753
ENSG00000182118	FAM89A	GGE	36	0.6683315273105643	0.25753566038887826	0.37114588256217984	0.01442340545498529	0.8308642435537584	0.8595170974048854
ENSG00000182118	FAM89A	NAFE	36	0.007694120385508272	0.33982187812182063	0.5259749931620041	0.06550100218692709	0.03753871091938934	0.4736973588565391
ENSG00000182132	KCNIP1	DEE	33	0.36216360508145196	0.0978944093289407	0.11946830602430644	0.00688491218530531	0.43697201145114395	0.5502701138744628
ENSG00000182132	KCNIP1	EPI	47	0.667123425813528	0.7685623859728139	0.6961349161404649	0.49531033407390757	0.5308608633890242	0.09273006356534848
ENSG00000182132	KCNIP1	GGE	36	0.9041704192532475	0.6590748411596838	0.13655210954388544	0.2765833967059535	0.8777702608905502	0.38319372662191264
ENSG00000182132	KCNIP1	NAFE	39	0.3687119899670098	0.5704517749492791	0.5852565933564025	0.11442286186439045	0.656003076075838	0.26142743468971746
ENSG00000182134	TDRKH	DEE	116	0.7017844623814571	0.917351797952588	0.0012643739415599993	1.5118716727962306e-07	0.9886173899894329	0.7542720447114346
ENSG00000182134	TDRKH	EPI	151	0.423241342381939	0.22973828402624275	0.7953826132253077	0.27937093311676614	0.6605318887729332	0.6405037066505647
ENSG00000182134	TDRKH	GGE	120	0.25101014380306735	0.6659219693501689	0.05997533258944194	0.06809303905193158	0.7274288619363287	0.6738875631093617
ENSG00000182134	TDRKH	NAFE	134	0.3734546204442798	0.08381662529354703	0.5820665390238025	0.002630911896765906	0.2646955733582408	0.8367365055678846
ENSG00000182141	ZNF708	DEE	140	0.8577546865577268	1.014780294417626e-28	3.2550930390922847e-09	5.394062807206558e-47	0.9685676080583614	0.730473176700518
ENSG00000182141	ZNF708	EPI	169	0.31457530931211936	0.051799854943974606	0.16700663611701855	0.22383286389442286	0.4787012010593873	0.509711633980504
ENSG00000182141	ZNF708	GGE	138	0.2489888619552466	2.8159719466183403e-07	0.08609473295310015	3.5968594733871737e-20	0.43351977986575996	0.8924920648322017
ENSG00000182141	ZNF708	NAFE	149	0.5705220972519696	7.699816150989609e-08	0.00010870950503314431	0.0004250593818948632	0.15246087625603935	0.8343953632083454
ENSG00000182149	IST1	DEE	98	0.9257110975792691	2.6851061444734286e-24	1.7263554652433107e-15	4.790871174571836e-19	3.7484867965206045e-05	0.8336056004151262
ENSG00000182149	IST1	EPI	125	0.13737955865344548	0.0038215505251979432	0.020499476648820236	0.14263646973828886	0.12132838141588859	0.5262549394099965
ENSG00000182149	IST1	GGE	100	0.8641843688376515	0.08227836141222666	0.4684169548111753	5.438352354199048e-06	0.6231772654139764	0.19089627196987344
ENSG00000182149	IST1	NAFE	112	0.43374295347061675	0.0001542906319843579	0.008678585558286486	0.0005151747965230955	0.27426654039837844	0.3415256612871286
ENSG00000182150	ERCC6L2	DEE	127	0.9139093558795139	3.201145286322067e-19	1.043504782002175e-05	3.542583563910399e-35	0.8203582139443645	0.677960924207398
ENSG00000182150	ERCC6L2	EPI	174	0.6136108479287219	0.31401222479831237	0.9619920648044202	0.0023459612605814424	0.5492391422113082	0.3412594173912519
ENSG00000182150	ERCC6L2	GGE	133	0.09067832265259522	2.6067827796647245e-08	0.013796157751758154	7.227112504448816e-18	0.3223383229198125	0.8902766447310699
ENSG00000182150	ERCC6L2	NAFE	136	0.691075844421704	7.38748739868504e-05	0.024240105489345517	2.9253311772782445e-06	0.2321365936565105	0.0422552662555591
ENSG00000182154	MRPL41	DEE	6	0.9163791905252727	0.16042123966781843		2.3839943631324628e-06	0.3164634424109266	0.39487829198392044
ENSG00000182154	MRPL41	EPI	15	0.031835998076678945	0.08032614678674278		0.19716130744447583	0.06751005830845283	0.5900914274145506
ENSG00000182154	MRPL41	GGE	10	0.11347360319323412	0.06009515803726025		0.014558736929230693	0.11660362685402882	0.24127721463460297
ENSG00000182154	MRPL41	NAFE	11	0.059027294321054365	0.6184553228056726		0.2443106343450642	0.13099664172533623	0.7592784774665786
ENSG00000182156	ENPP7	DEE	165	0.3324219834261507	0.5975468307589693	0.0008065157109813591	2.6130178235107527e-11	0.8353745546532709	0.9667025745244552
ENSG00000182156	ENPP7	EPI	194	0.2543171676529322	0.32206820481038867	0.920757931191864	0.13930470266825715	0.33190972876319225	0.26956246351070756
ENSG00000182156	ENPP7	GGE	172	0.014298335398959994	0.9369560133483548	0.0005846118554368095	0.04086870191965788	0.08303937371371672	0.9724281494921099
ENSG00000182156	ENPP7	NAFE	175	0.24373560714070655	0.6168766666787593	0.7376415433239523	0.005724614001277876	0.5888391097808165	0.5874709129486126
ENSG00000182158	CREB3L2	DEE	92	0.34617826095215976	0.7140475021004375	0.5180137584014101	0.0013855530251554796	0.8154528856579413	0.9660396249584737
ENSG00000182158	CREB3L2	EPI	113	0.08834054659506374	0.3786157471346039	0.9958089151051737	0.4768124871364253	0.2426772498589306	0.579835331241739
ENSG00000182158	CREB3L2	GGE	94	0.5874573319075702	0.8923190173177673	0.16290593137831244	0.19860819921863684	0.9055122528857757	0.5089018888016915
ENSG00000182158	CREB3L2	NAFE	102	0.17578212319961842	0.5906038246411671	0.6060389849271774	0.12718267555961837	0.5017760972717564	0.8884627111673402
ENSG00000182168	UNC5C	DEE	198	0.5205451265306278	0.8848676816253919		2.3059717263037938e-70	0.9081861029998362	0.755521822841449
ENSG00000182168	UNC5C	EPI	261	0.6447235354440672	0.9268522057181208		0.010640214215630656	0.7242127237006499	0.3176428786969921
ENSG00000182168	UNC5C	GGE	213	0.8097926962822648	0.48007432304573516		2.716955006787842e-25	0.42691304940720776	0.1404980305212823
ENSG00000182168	UNC5C	NAFE	230	0.9257599565690188	0.7123314486410581		1.0614636117093867e-12	0.5567311330776732	0.16697718784135174
ENSG00000182170	MRGPRG	DEE	49	0.7823236963910764	0.20383404161668126	0.2728617277714171	0.05331975684284516	0.7873500509399078	0.9952306689521344
ENSG00000182170	MRGPRG	EPI	62	0.20357781860998303	0.2605201856873272	0.49625621801954534	0.29895149218802947	0.37359216723661365	0.2519790036550349
ENSG00000182170	MRGPRG	GGE	50	0.07596801428760375	0.05156461455609718	0.7622770581283435	0.11504531761006076	0.011896785741751	0.007383445049032976
ENSG00000182170	MRGPRG	NAFE	60	0.08769276895733849	0.4422839984986081	0.8642396630578444	0.20941531468437452	0.4326692678776197	0.7565406611291554
ENSG00000182173	TSEN54	DEE	156	0.49789491902532834	0.49747066181256094	7.001083130966885e-09	1.2573754780833137e-08	0.37516353515238865	0.6889822924897278
ENSG00000182173	TSEN54	EPI	213	0.4742563886909962	0.7069209032268144	0.011202024131682371	0.41837839802660803	0.29265866164365517	0.6537387921747813
ENSG00000182173	TSEN54	GGE	171	0.18804487634974235	0.6278043236461455	1.1754078725065419e-07	0.8891415429999366	0.0038896665818232406	0.6928574892055976
ENSG00000182173	TSEN54	NAFE	178	0.4971073029978256	0.5447077833952632	0.02823119061718083	0.2367882484535819	0.7353883391216948	0.9258265620914469
ENSG00000182175	RGMA	DEE	121	0.06961180880918046	0.6454275846251181	0.05631325720107666	0.0028191706115200123	0.3502101926391161	0.3879620480749305
ENSG00000182175	RGMA	EPI	147	0.8880779152220699	0.7877992652075512	0.939101115718385	0.7381287093791784	0.5945964666950951	0.09995314098460713
ENSG00000182175	RGMA	GGE	128	0.33672915876571097	0.4972660639929034	0.00645894619674566	0.9112038740889965	0.21356063761564542	0.7184845954741361
ENSG00000182175	RGMA	NAFE	133	0.42814834930677226	0.7623971296872243	0.8618774313617114	0.16620986732921328	0.2729517606538231	0.04398048905466776
ENSG00000182177	ASB18	DEE	66	0.8316223888671794	0.8257867137483318	7.854715782049966e-08	0.0001426592838330024	0.3044213209032376	0.9578754553291213
ENSG00000182177	ASB18	EPI	77	0.41493995016910346	0.24175186898820056	0.6123627189994008	0.4486322583249247	0.7274309735521491	0.45604254791915044
ENSG00000182177	ASB18	GGE	67	0.5686212400038828	0.40644857321217787	0.02189253767059067	0.0070553672506030625	0.9109375207248198	0.7882310021601853
ENSG00000182177	ASB18	NAFE	73	0.04530843920036185	0.19625051455684492	0.38823357523164026	0.020702387750745628	0.29947898899794667	0.427863542191933
ENSG00000182179	UBA7	DEE	248	0.5800482274472916	0.17050966937391376	3.9214446891715034e-05	2.1973031351370076e-10	0.5076090995343561	0.48847980318237305
ENSG00000182179	UBA7	EPI	318	0.6639655465789651	0.8900089730609657	0.4880042530484786	0.476049720808675	0.9920746980751982	0.8910539613629874
ENSG00000182179	UBA7	GGE	261	0.3297525330036263	0.29989755853610284	0.04414400657184413	0.000646283708618491	0.7955317186412321	0.8796079928695801
ENSG00000182179	UBA7	NAFE	278	0.1617713446478359	0.9852329444718826	0.5632276413820275	0.005604904469498986	0.5816792228929526	0.466255886571857
ENSG00000182180	MRPS16	DEE	42	0.672052159141124	0.28491929727452603	0.1314312094380624	0.0013332899221193638	0.833980786401595	0.6878268002252383
ENSG00000182180	MRPS16	EPI	51	0.3667512156550625	0.5617408492109257	0.3176044808371403	0.21451732669292178	0.5498195919574831	0.6670883235848453
ENSG00000182180	MRPS16	GGE	42	0.254412134232296	0.9859585154019443	0.39068021874190706	0.12061630718860243	0.7750714931293792	0.6639850488525882
ENSG00000182180	MRPS16	NAFE	44	0.7178188139355909	0.03576167353525942	0.703420136725136	0.337872302387605	0.21001256353895442	0.7994969421295992
ENSG00000182183	SHISAL2A	DEE	60	0.629814132711863	0.9390683757584061	0.00016559856005393935	9.400554792261728e-10	0.9557353292662369	0.9874398463204676
ENSG00000182183	SHISAL2A	EPI	77	0.30454603593472196	0.6127656608102303	0.4792094335828788	0.6204749327431919	0.7408121819154456	0.672549101216415
ENSG00000182183	SHISAL2A	GGE	65	0.07862134649710263	0.4152045776203427	0.23243874020750468	0.026399692655207373	0.47969184039938706	0.8772573685678015
