Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,Epi25 DM p-value,Epi25 PTV p-value,G4E,Epi25 min p-value
ENSG00000007062,PROM1,DEE,209,0.9659795584355055,0.7561074508576882,0.8020861846869167,2.9699209593290314e-09,2.2411362569266426e-17,0.9968724558134029,,0.35263,False,0.35263
ENSG00000007080,CCDC124,DEE,47,0.5924297207942679,0.9844066474411922,0.44962170891055786,0.0015967882370482255,0.0013624293145602124,0.8259496273635922,,0.1396,False,0.1396
ENSG00000007129,CEACAM21,DEE,82,0.90592377490526,0.6607001257460008,0.6799366378691004,0.045971652821016167,3.401095184768661e-08,0.8500667538621525,,0.69472,False,0.69472
ENSG00000007168,PAFAH1B1,DEE,29,0.9011605586242919,0.5213416840657754,0.9356907918364389,,4.6077894030126416e-10,0.9308091080220215,0.94455,,True,0.94455
ENSG00000007171,NOS2,DEE,221,0.9787990866378995,0.07782092149053313,0.4847561940415246,1.3309369490332876e-08,2.338873123264914e-12,0.3196961292712329,0.87342,0.54276,False,0.54276
ENSG00000007174,DNAH9,DEE,1068,0.0005070280971966937,0.3562341897721384,0.3410723517148857,1.1436655478753171e-21,1.1662648189183958e-62,0.006714742973566728,,0.3851,False,0.3851
ENSG00000007216,SLC13A2,DEE,174,0.0035764453563779225,0.1860156696458525,0.8078341745428304,2.888200238141981e-05,1.556774496496311e-09,0.03377170246407564,,0.50426,False,0.50426
ENSG00000007237,GAS7,DEE,82,0.6284405657315557,0.20510298353102602,0.2854034518339277,0.28855681897090246,0.0424287355907171,0.3038576571903294,0.99819,0.11279,False,0.11279
ENSG00000007255,TRAPPC6A,DEE,63,0.616226328217512,0.9077232053586397,0.6042043767281802,0.030479869802423093,0.0010097659309474735,0.9726087061719948,,0.70896,False,0.70896
ENSG00000007264,MATK,DEE,135,0.2314085795602796,0.2162996892776968,0.7291572633754635,0.0179604094365435,1.4093900639879743e-05,0.549769839320885,,0.33525,False,0.33525
ENSG00000007306,CEACAM7,DEE,76,0.9414676826903717,0.19744867088047655,0.06872720175915005,0.3009464309275301,0.0002809404096340833,0.38158742524788786,,0.42139,False,0.42139
ENSG00000007312,CD79B,DEE,31,0.41891663753966213,0.10048879239970016,0.09025597577056123,,3.742845943659958e-10,0.2122222062319188,,,False,
ENSG00000007314,SCN4A,DEE,471,0.7566686275253879,0.5298816802723514,0.529547016788738,1.3293043430909507e-05,5.576690259817492e-19,0.9155393833526606,,0.87093,False,0.87093
ENSG00000007341,ST7L,DEE,99,0.03265139764856996,0.9426724703548546,0.6625495172046945,0.003010781210101865,3.584328300780283e-11,0.27867065036427074,,0.92752,False,0.92752
ENSG00000007372,PAX6,DEE,47,0.8944394880553037,0.41656021970550394,0.6012986826217714,,2.407520113306028e-22,0.8309612984129982,0.98183,0.20804,True,0.20804
ENSG00000007376,RPUSD1,DEE,119,0.7769442811669196,0.991261450470545,0.059376823408446605,0.6704169081085742,0.5340705717799299,0.48313667937019766,,0.6877,False,0.6877
ENSG00000007384,RHBDF1,DEE,234,0.39185413491556076,0.07933814726667107,0.27595336975895973,0.005549271147662889,7.946693603696041e-08,0.3172096482404376,0.82521,0.92238,False,0.82521
ENSG00000007392,LUC7L,DEE,103,0.9501990334579252,0.5124610105313122,0.4732636097392261,4.8916170173683403e-05,2.745248414375397e-05,0.6182447274080392,,0.18864,False,0.18864
ENSG00000007402,CACNA2D2,DEE,201,0.5534228234037736,0.03813967769935636,0.13558358717060198,3.1835804996562835e-08,0.009170110106589099,0.004456456520050878,0.068298,0.04814,True,0.04814
ENSG00000007516,BAIAP3,DEE,419,0.07081194520550146,0.8569278732922145,0.037848949900712275,6.645384121817483e-06,2.6563492431035232e-20,0.07174791318955681,,0.7434,False,0.7434
ENSG00000007520,TSR3,DEE,83,0.9217873434363653,0.12046975347125925,0.26923636508366383,0.006106023451225117,2.2022078490613474e-05,0.5097955919059911,,0.20828,False,0.20828
ENSG00000007541,PIGQ,DEE,247,0.0074389361148472725,0.09116851741292818,0.6227072731982546,9.484216766506796e-05,2.0105760120144095e-21,0.019837180271484362,,0.5145,True,0.5145
ENSG00000007545,CRAMP1,DEE,303,0.08352059038618825,0.20128836954206247,0.6145024404489181,0.033280163191195415,5.573745045941699e-06,0.290794162459345,0.69794,0.36359,False,0.36359
ENSG00000007866,TEAD3,DEE,66,0.6542473555902243,0.5544251603122097,0.4493413447435364,0.13781165613838092,0.0011984126806080912,0.9133362086440937,,0.19665,False,0.19665
ENSG00000007908,SELE,DEE,136,0.5419330976050887,0.3254902928090626,0.7736253562467416,4.609393093947156e-06,3.9824893064178685e-12,0.8315553580064802,,0.31602,False,0.31602
ENSG00000007923,DNAJC11,DEE,84,0.9167359681641294,0.8649706324593347,0.487913172043698,0.2300825644230101,0.023752336759321233,0.9720754207419982,,0.42831,False,0.42831
ENSG00000007933,FMO3,DEE,125,0.9032101226609925,0.6066473355511581,0.44632110734126185,2.0019691157319377e-08,6.4439244937918395e-09,0.6528201425774918,,0.089433,False,0.089433
ENSG00000007944,MYLIP,DEE,83,0.8320955847018667,0.01960879965919779,0.45645200574855793,0.044467182746700674,0.0014701132579450513,0.17868165075540626,,0.30314,False,0.30314
ENSG00000007968,E2F2,DEE,66,0.8251844384271435,0.5822891050096433,0.09315431299817234,,1.1648535721056312e-24,0.4069524223742872,,,False,
ENSG00000008018,PSMB1,DEE,56,0.4436646737342199,0.8264600716684866,0.5258080568500236,,2.7596473741332577e-17,0.7982427936341916,,,False,
ENSG00000008083,JARID2,DEE,255,0.030946177390150646,0.3267055690869538,0.18127242389387813,0.21730342812372502,0.022666870730579734,0.13183611796840192,0.85089,0.15396,True,0.15396
ENSG00000008118,CAMK1G,DEE,94,0.3490935285481175,0.1313334928544551,0.43773378519204975,0.1128806931821064,2.6910076105867207e-07,0.3712906337066561,0.60815,0.63929,False,0.60815
ENSG00000008128,CDK11A,DEE,207,0.9853568250120902,0.006132195866540315,0.2785427431741603,0.0002964063605218767,6.264730344783441e-15,0.058731741978302145,,0.98529,False,0.98529
ENSG00000008130,NADK,DEE,138,0.9416327344258839,0.14177138167717665,0.2871831506980774,0.0004189215604089969,1.9061512318731522e-10,0.5572779731543799,,0.9313,False,0.9313
ENSG00000008196,TFAP2B,DEE,60,0.031588537922514474,0.8872743404410056,0.13684921551289086,,1.7556294084075448e-12,0.0819825370410014,,,False,
ENSG00000008197,TFAP2D,DEE,80,0.9527372639901217,0.02522887206092908,0.2557122828670831,0.8922472451805505,3.173885047707205e-10,0.011153943679175372,,0.39808,False,0.39808
ENSG00000008226,DLEC1,DEE,522,0.6216096079393207,0.634615481232022,0.738729347702612,2.702926680971262e-16,2.5366762268011436e-26,0.6580595243284592,,0.95485,False,0.95485
ENSG00000008256,CYTH3,DEE,48,0.6724357670467662,0.5611995839800321,0.6050131054973051,0.1672751229256915,0.020442582452983055,0.9413989523124623,0.29119,0.29802,False,0.29119
ENSG00000008277,ADAM22,DEE,149,0.6574168042741986,0.7170336694795233,0.2654228406748223,0.0034494619701637267,7.642011552856773e-10,0.7881170135254215,,0.70615,True,0.70615
ENSG00000008282,SYPL1,DEE,41,0.8028901464368019,0.4532617327894777,0.3728363261760067,,2.1146433505125073e-15,0.7519728282068485,,,False,
ENSG00000008283,CYB561,DEE,72,0.979792397618483,0.8063230994597045,0.07585311565265608,8.089724216066926e-06,0.14890728438075282,0.05810347713591846,,0.19087,False,0.19087
ENSG00000008294,SPAG9,DEE,179,0.4089839201491775,0.5012472147942414,0.9151525530031359,0.0192130230658908,2.3028220111057894e-05,0.8988730015475852,0.87367,0.1695,False,0.1695
ENSG00000008300,CELSR3,DEE,658,0.0046335436642103095,0.3450772587348133,0.23700246691739554,1.7093970729542932e-05,3.242448586940719e-15,0.024977653110363183,0.24918,0.5206,False,0.24918
ENSG00000008311,AASS,DEE,189,0.03759293434261141,0.7560936751328465,0.5481500314993064,0.0001474672917636473,8.389551119913179e-07,0.25626086029696116,,0.59975,False,0.59975
ENSG00000008323,PLEKHG6,DEE,191,0.072124430250239,0.7356373495638073,0.33668861101128444,1.1352955440958166e-09,2.078364257292817e-15,0.2958544460626061,,0.52396,False,0.52396
ENSG00000008382,MPND,DEE,117,0.623352394378423,0.14377548089278736,0.7181531922602049,0.0062585534815971814,3.690879042927762e-06,0.6062979019896827,,0.83864,False,0.83864
ENSG00000008394,MGST1,DEE,42,0.6692652857582401,0.8452645374237375,0.1566913566450843,6.713725765101538e-05,0.20194506297902035,0.1122454572373592,,0.84503,False,0.84503
ENSG00000008405,CRY1,DEE,87,0.014503589727600038,0.7111582581719094,0.15231001218909943,0.04570138747789193,7.453505517583033e-06,0.06903341158290732,,0.80543,False,0.80543
ENSG00000008438,PGLYRP1,DEE,62,0.9018578302976537,0.18652552515561827,0.8551785240140674,0.0037661868692525904,1.8425741585748158e-07,0.6797228926816696,,0.46425,False,0.46425
ENSG00000008441,NFIX,DEE,41,0.5064577137808999,0.6806248026996826,0.6102528533452631,0.2618941187517799,2.157589597581167e-05,0.7324855604777207,0.2273,0.77645,False,0.2273
ENSG00000008513,ST3GAL1,DEE,83,0.0777189900771276,0.7968345425556463,0.3629541701577036,3.8763604507758766e-05,0.00010098339334090144,0.22419831154119094,,0.33731,False,0.33731
ENSG00000008516,MMP25,DEE,178,0.719778482207563,0.19744955252086935,0.6859832457365123,3.4119790258194056e-07,3.6328744150785913e-10,0.7270194393406156,,0.18827,False,0.18827
ENSG00000008517,IL32,DEE,101,0.6896880900184637,0.22023802937568993,0.7699041361492671,1.5175117418845707e-05,2.530211794628861e-08,0.8119998191051405,,0.50588,False,0.50588
ENSG00000008710,PKD1,DEE,1420,0.9363543308429323,0.5718551069713954,0.28397657738677895,1.2249835377633727e-07,2.634788280407722e-12,0.6039134971204532,,0.60341,False,0.60341
ENSG00000008735,MAPK8IP2,DEE,120,0.9454343569013464,0.2651031576384829,0.04925179337551076,0.280235242822413,0.04545499127554993,0.31850581713081505,,0.18515,False,0.18515
ENSG00000008838,MED24,DEE,220,0.3389119107951102,0.0026970875940627173,0.5457635520958268,3.1893327062551716e-06,1.9214638755342555e-21,0.02458014346350828,0.34887,0.90192,False,0.34887
ENSG00000008853,RHOBTB2,DEE,153,0.15531938626706368,0.6186817348138469,0.007254953092873628,5.305226169024324e-06,0.00016586364156709189,0.010247582329551417,0.57,0.14247,True,0.14247
ENSG00000008869,HEATR5B,DEE,343,0.8548153634416289,0.7968950238317576,0.9015284689853276,1.1912973732612192e-12,1.7534567079765385e-20,0.8639381684954799,,0.03416,False,0.03416
ENSG00000008952,SEC62,DEE,35,0.9335896991286486,0.2988943707318143,0.5292093464929309,,5.587902174178359e-09,0.6874998527658949,,,False,
ENSG00000009307,CSDE1,DEE,111,0.41958666902433506,0.49218342163902695,0.44731312259874056,0.13507588826099765,0.005460812531170224,0.7863939010220589,,0.4581,False,0.4581
ENSG00000009335,UBE3C,DEE,154,0.11985619831460016,0.6431895205353997,0.6822260301397655,0.000182620783850348,0.0005572626098684569,0.33375142603813185,0.32805,0.62398,False,0.32805
ENSG00000009413,REV3L,DEE,530,0.029108841446326267,0.8020069439350044,0.1063670542379317,0.009026815477649984,5.905693390667966e-06,0.09463853126729135,0.67916,0.45635,False,0.45635
ENSG00000009709,PAX7,DEE,111,0.6482348573293486,0.46312621600983606,0.9044194494012301,0.0017190838377100675,3.0824934135587434e-06,0.9275208739540574,,0.36975,False,0.36975
ENSG00000009724,MASP2,DEE,214,3.088603240253897e-05,0.4822421816845158,0.6009675649868405,2.7524091970716084e-08,4.756685848718332e-21,0.0010120010850267265,,0.56711,False,0.56711
ENSG00000009765,IYD,DEE,77,0.6364523508960565,0.6692709751163266,0.9445230955294259,0.011820407572866091,2.209277160384587e-05,0.9774288317828368,,0.96415,False,0.96415
ENSG00000009780,FAM76A,DEE,40,0.4383398173960127,0.37378234265789156,0.9421491474291834,1.0393570080144829e-07,2.662325833115909e-09,0.7055527496611165,0.89113,0.84794,False,0.84794
ENSG00000009790,TRAF3IP3,DEE,110,0.8272612811876662,0.09486398707517671,0.9977175463138555,0.06970440395779884,8.059446131208753e-08,0.4549270600685211,,0.95915,False,0.95915
ENSG00000009830,POMT2,DEE,170,0.0006012870412509968,0.48590675649873294,0.41969294119585265,4.899677060701556e-08,8.93590507697661e-14,0.011188181515031849,,0.67676,True,0.67676
ENSG00000009844,VTA1,DEE,72,0.5044766870129664,0.6865295920565238,0.19842433568121534,5.0763147142018644e-05,0.04435812168408087,0.151140510450389,,0.2246,False,0.2246
ENSG00000009950,MLXIPL,DEE,161,0.0740798009246474,0.9500167365653611,0.14840949856897298,0.00024047881063536867,3.432386398832632e-07,0.22503073695027817,0.99111,0.80133,False,0.80133
ENSG00000009954,BAZ1B,DEE,206,0.6446275405345203,0.06917278599226856,0.7644075489589114,0.0005798052477393056,6.049810446220043e-10,0.47809913445163066,0.93772,0.96775,False,0.93772
ENSG00000010017,RANBP9,DEE,63,0.9892240635800622,0.9075059648653333,0.4093887027324917,0.1218201268143025,0.014439283543193586,0.9384409321015894,0.53719,0.3502,False,0.3502
ENSG00000010030,ETV7,DEE,96,0.7198279687967251,0.43287380266026987,0.23131823309510746,4.581906665161701e-07,4.704160205648882e-14,0.7429240953920015,,0.40565,False,0.40565
ENSG00000010072,SPRTN,DEE,98,0.26768164891557017,0.8804811769380497,0.5677461945588562,1.4539998000420185e-05,0.000122523067690304,0.46082114204368274,0.93843,0.76151,False,0.76151
ENSG00000010219,DYRK4,DEE,129,0.9541985113608054,0.2271157890459001,0.12495464424546286,0.001730498551530954,0.0009935178789062266,0.00767938136780999,,0.61437,False,0.61437
ENSG00000010244,ZNF207,DEE,77,0.696012357579265,0.5657276808450206,0.5216762465904963,0.16212346433864658,0.02269327443893869,0.7984924709318941,,0.36962,False,0.36962
ENSG00000010256,UQCRC1,DEE,122,0.05569832950428118,0.30353881054962417,0.5914775899002098,0.1131084133848242,6.023525824202098e-08,0.2647408512954056,,0.64293,False,0.64293
ENSG00000010270,STARD3NL,DEE,41,0.9028430400049425,0.04710202506413887,0.522116522449757,0.21465625830489624,0.009747773995230063,0.3873814041864282,,0.39334,False,0.39334
ENSG00000010278,CD9,DEE,42,0.6701348752803482,0.24963197961885417,0.14853684064346212,0.11387417890679301,0.05571917179959724,0.4484438170322712,,0.1019,False,0.1019
ENSG00000010282,HHATL,DEE,146,0.7506223618841773,0.999525158345521,0.4929971852674071,1.4767210224869774e-07,7.710559571695008e-14,0.9453465244616484,,0.29231,False,0.29231
ENSG00000010292,NCAPD2,DEE,343,0.6765072031133643,0.2966134210923452,0.35075899814672173,1.3947629003697201e-09,2.3804647063483923e-27,0.7203136647639026,,0.68341,False,0.68341
ENSG00000010295,IFFO1,DEE,131,0.49927789342278717,0.0034550477389360987,0.4105597712320719,0.0026796966239548384,7.248065888795726e-09,0.045607296544659205,,0.82893,False,0.82893
ENSG00000010310,GIPR,DEE,131,0.02230900744310402,0.19213100389792534,0.7472823360390441,7.828593818075791e-08,4.024095849496966e-05,0.06822862673023336,,0.031211,False,0.031211
ENSG00000010318,PHF7,DEE,55,0.9072879849441733,0.37002582806817175,0.5511532492895721,0.2102118754835106,8.243417068169335e-05,0.7871877735271663,,0.82329,False,0.82329
ENSG00000010319,SEMA3G,DEE,257,0.9801025189154091,0.9744276850793749,0.05467966569209769,3.50774866136877e-07,2.8267865545287134e-21,0.37880176645911745,,0.2417,False,0.2417
ENSG00000010322,NISCH,DEE,323,0.9768997477272711,0.3686303170548244,0.11830583404132931,0.00021872715315765227,0.0032311098607341474,0.21003873084533603,,0.015101,False,0.015101
ENSG00000010327,STAB1,DEE,730,0.2514269475771188,0.3407237532226355,0.3145091558578636,1.6575948123111699e-16,6.172566443007307e-45,0.5847469935503069,,0.8515,False,0.8515
ENSG00000010361,FUZ,DEE,111,0.3231670513712822,0.8406160330084331,0.8085839653984936,0.000516287736106728,9.317244691583162e-07,0.8817570298059627,,0.09147,False,0.09147
ENSG00000010379,SLC6A13,DEE,150,0.7776247143102208,0.0923041567847322,0.003868558073893603,4.230824575033448e-06,1.3462023937343423e-09,0.04311585704161369,,0.62633,False,0.62633
ENSG00000010438,PRSS3,DEE,44,0.8929431415113351,0.8526820260456602,0.7068078804104616,,1.193411163685225e-13,0.9761863542143709,,0.89356,False,0.89356
ENSG00000010539,ZNF200,DEE,120,0.7478214123252134,0.09659421962249316,0.36620010486259513,3.874481401765559e-06,9.072370280294529e-09,0.29866474849004787,,0.65268,False,0.65268
ENSG00000010610,CD4,DEE,88,0.5402418030988438,0.8379122304100444,0.2485120133276417,0.0013489327970440848,3.3740467496239465e-09,0.8158972897910249,,0.74575,False,0.74575
ENSG00000010626,LRRC23,DEE,82,0.22366634261544022,0.5767341768084364,0.737816176842117,6.630306805838424e-05,8.628334681612638e-07,0.6894272614655387,,0.79621,False,0.79621
ENSG00000010704,HFE,DEE,73,0.8529044621411513,0.9071941136105274,0.825130373169761,9.613453259842031e-05,3.059235940480669e-10,0.9937668146258458,,0.69672,False,0.69672
ENSG00000010803,SCMH1,DEE,117,0.3666393176373135,0.45175588256369614,0.33015697514553033,0.2040047289447348,0.004695466807577609,0.6712640038875742,0.06329,0.22444,False,0.06329
ENSG00000010810,FYN,DEE,43,0.3323533925690729,0.5921024809178834,0.14063976251516164,,5.236796572824637e-19,0.47862535214633284,0.86882,,False,0.86882
ENSG00000010818,HIVEP2,DEE,444,0.4476392474289955,0.8367313343130808,0.5280846522821678,0.2285483208080816,7.756956476610915e-05,0.804860620938975,0.22958,0.39997,True,0.22958
ENSG00000010932,FMO1,DEE,112,0.9049499758926052,0.8736969038507627,0.3578999820698342,0.011563940951165372,3.4389564146717687e-09,0.8145494166832181,,0.99749,False,0.99749
ENSG00000011009,LYPLA2,DEE,39,0.7706526459742308,0.9449721138352475,0.6994826633324627,0.10481495288859358,0.0002504318361543414,0.9801807848014499,,0.78534,False,0.78534
ENSG00000011021,CLCN6,DEE,194,0.774521559267965,0.2770974311385103,0.46760494899840077,0.06652839592342352,4.589797193534477e-08,0.6816991652640167,,0.63281,True,0.63281
ENSG00000011028,MRC2,DEE,324,0.8818094993756482,0.21804388602779687,0.7354595507561559,4.631602295104663e-07,5.64584585037021e-10,0.5739449495139549,,0.1966,False,0.1966
ENSG00000011083,SLC6A7,DEE,164,0.05161194545456883,0.953494267973815,0.600042636737716,0.0006895843250326218,1.5024232403472738e-09,0.372783656094564,,0.54146,False,0.54146
ENSG00000011105,TSPAN9,DEE,54,0.9697086889524994,0.690147067147888,0.036166078451545944,0.28694392333980545,0.019060257124393364,0.17924747489329287,,0.36176,False,0.36176
ENSG00000011114,BTBD7,DEE,212,0.018549583826401726,0.26555177665617025,0.059969754138385296,2.0836268494195974e-06,0.00014082976921540784,0.006135484642557416,,0.43285,False,0.43285
ENSG00000011132,APBA3,DEE,176,0.9337635463028692,0.1831301912448735,0.259869154664886,7.832139142643946e-07,2.0742080599089355e-10,0.4436098424138306,,0.050301,False,0.050301
ENSG00000011143,MKS1,DEE,170,0.9960827848912424,0.4493991404566854,0.020507758105692168,1.8626551658147213e-07,1.077264689404216e-13,0.22985328305559966,,0.90721,False,0.90721
ENSG00000011198,ABHD5,DEE,82,0.8895077062016565,0.6194505096544194,0.19308606587482827,2.6620929207207203e-08,0.02902962969279256,0.01970681698348067,,0.1717,False,0.1717
ENSG00000011243,AKAP8L,DEE,141,0.004986740418567837,0.15986638756964405,0.8919211798339417,0.00016635176457224047,0.00029027617173363237,0.025954022903171968,,0.091805,False,0.091805
ENSG00000011258,MBTD1,DEE,40,0.4940131441843868,0.5503365582946095,0.2518873083180388,,6.738860972394572e-06,0.6716838526612413,0.34067,,False,0.34067
ENSG00000011260,UTP18,DEE,142,0.028659578849349374,0.10889485771674245,0.2864282418137565,0.010688365746436026,4.85175778124043e-07,0.006424270513830558,,0.64573,False,0.64573
ENSG00000011275,RNF216,DEE,257,0.605618379700144,0.33159882588283796,0.9863358573616063,9.832632522776848e-05,8.443650452694219e-13,0.8875690496337273,,0.98527,False,0.98527
ENSG00000011295,TTC19,DEE,75,0.9029467123914665,0.45062547360851546,0.8236453987507624,2.6023179833616434e-05,6.59974803858391e-06,0.8797079014340173,,0.079193,False,0.079193
ENSG00000011304,PTBP1,DEE,117,0.6978115314752895,0.5266197251729272,0.6548311239683794,0.012549430924576319,2.9324625832091703e-06,0.9418922179633229,,0.39366,True,0.39366
ENSG00000011332,DPF1,DEE,44,0.9655465747515193,0.48008758483277725,0.8369871423635251,,9.496088598225038e-16,0.8911864190418572,0.55953,,False,0.55953
ENSG00000011347,SYT7,DEE,76,0.001430236817633792,0.4109107793633463,0.1128387511612486,0.24085864233011092,0.03911198107710366,0.013552170069016007,0.1442,0.13175,False,0.13175
ENSG00000011376,LARS2,DEE,172,0.9483987321238458,0.8959127376149052,0.6762271584345758,3.1957069810344725e-06,2.6697691746092156e-14,0.9947127193430484,,0.38312,False,0.38312
ENSG00000011405,PIK3C2A,DEE,195,0.22963568769439535,0.6000324586999062,0.6043470608814805,0.020311341149387138,1.4305710797887407e-08,0.6589420216973013,,0.47708,False,0.47708
ENSG00000011422,PLAUR,DEE,102,0.028360306628927922,0.20427854670024012,0.08553364019599817,3.196035896653493e-07,1.2819581087921135e-07,0.03071537049663957,0.59216,0.69395,False,0.59216
ENSG00000011426,ANLN,DEE,222,0.22525207641833592,0.244851205787992,0.5153464424595522,4.662295382329348e-06,3.611063752296871e-08,0.3699892175567646,,0.47991,False,0.47991
ENSG00000011451,WIZ,DEE,193,0.895670654270849,0.5172625875357226,5.799257860702079e-18,2.250101530989165e-05,1.2535959169354379e-57,0.930409241804807,,0.32639,False,0.32639
