Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,Epi25 DM p-value,Epi25 PTV p-value
ENSG00000184588,PDE4B,GGE,89,0.669786382282862,0.0719777209663478,0.2513630834030551,1.1129520020477129e-05,0.0548101431181095,0.00123853715448,,0.010081
ENSG00000184601,C14orf180,GGE,49,0.6376857930998261,0.4704728625142371,0.910946909316975,0.9983747615906828,0.0117979241653139,0.8028654904228447,,0.58956
ENSG00000184611,KCNH7,GGE,171,0.44421848730526,0.0562930439456464,0.2187197848938028,0.9738391903127648,0.0027229315497111,0.1056902584981692,0.19211,0.5441
ENSG00000184613,NELL2,GGE,197,0.8096952677910738,0.1154316419041615,0.3624520033408349,0.4771183624029074,0.0123306979532678,0.4846542752564576,,0.54791
ENSG00000184619,KRBA2,GGE,117,0.2821577734706418,0.9155639050598446,0.2659628842638503,0.06868492407597,0.0001703318865109,0.5810434917178382,,0.23473
ENSG00000184635,ZNF93,GGE,147,0.7152302126701868,0.881060215080429,0.1576247614019983,0.0001002848341783,0.0641280928669867,0.244660822817765,,0.21164
ENSG00000184647,PRSS55,GGE,166,0.4848274099809719,0.7544797240269475,0.3263051479718289,0.0704373999373551,0.0026521087859947,0.8011604266903946,,0.51646
ENSG00000184650,ODF4,GGE,64,0.0002101536117825,0.8632811263527149,0.4587434236527314,0.571412571433018,0.0062456466849118,0.0043093092298846,,0.82999
ENSG00000184661,CDCA2,GGE,277,0.9028920226968292,0.0822835177269023,0.3888385384929694,0.0101625034880981,1.044538533223963e-06,0.2962480474915749,,0.39261
ENSG00000184672,RALYL,GGE,48,0.9293894532058256,0.2577890084716744,0.1694199272021692,,2.3473645928609527e-06,0.3905478610999426,0.39161,0.69589
ENSG00000184677,ZBTB40,GGE,277,0.8670791645676678,0.669270040077182,0.686131385016381,0.1570877301653986,9.357609539149352e-05,0.9743498084759952,,0.76573
ENSG00000184697,CLDN6,GGE,71,0.3335253551435143,0.02081277365448,0.3335019296064325,0.072451891674388,0.04043947459196,0.0487955359820239,,
ENSG00000184698,OR51M1,GGE,128,0.7619525829681821,0.4753509207317945,0.383981433688533,0.0038335122587646,0.8204800027388502,0.2985458134285108,,
ENSG00000184708,EIF4ENIF1,GGE,205,0.876546526171571,0.2396536585768075,0.1497309956804633,0.3958497217420758,0.1461814082942237,0.5121182326882496,0.58582,0.38673
ENSG00000184716,SERINC4,GGE,146,0.5755293562073611,0.2329362595909891,0.836868956716563,0.992866337788221,2.9573158080152997e-06,0.3069268707639095,,0.14874
ENSG00000184719,RNLS,GGE,88,0.2798153729927139,0.7603414365824773,0.4065708773293417,2.5239332507914164e-05,0.3998220320095383,0.2021709590095621,,0.10655
ENSG00000184724,KRTAP6-1,GGE,28,0.2794247313464686,0.973434232657964,0.3574086172949637,0.17490011807481,0.0922513871098773,0.765152529094614,,0.31072
ENSG00000184730,APOBR,GGE,318,0.1641557393769303,0.8665893459379128,0.7134898784955612,0.0059380207498574,5.019430744613172e-07,0.7224633088703218,,0.58813
ENSG00000184731,FAM110C,GGE,51,0.0702914494516882,0.7235901732198773,0.7405127878702299,0.95736022194393,0.0019694177184939,0.2622797073005083,,0.41058
ENSG00000184743,ATL3,GGE,120,0.5468430369181252,0.3407362556032672,0.711014136172314,0.0184170819281756,0.0974780576813565,0.7221522396765803,,0.27604
ENSG00000184752,NDUFA12,GGE,45,0.1148399646927208,0.0265330643225026,0.3150613911080497,0.3105037846537165,0.0152681713864977,0.0589516540715989,,
ENSG00000184787,UBE2G2,GGE,30,0.974889912596308,0.9334016687055542,0.6745043519677076,0.6994630238394768,0.1169126403332663,0.9834417133802944,0.89971,0.54943
ENSG00000184792,OSBP2,GGE,241,0.6488996150504702,0.1478761220515026,0.6288321875620035,0.4609660058208872,0.0004856799759601,0.5715434102640429,0.27954,0.42204
ENSG00000184811,TRARG1,GGE,56,0.8654946315786701,0.7300079474876772,0.6364886931219486,0.7780978838699408,0.1394303355707429,0.9657645037434868,,0.65266
ENSG00000184814,PRR23B,GGE,91,0.7741859145875921,0.4798255837645981,0.2728140706038423,0.7984087310085676,1.885589576071248e-05,0.1833525172879197,,
ENSG00000184828,ZBTB7C,GGE,144,0.4654391059786702,0.755903789971659,0.0506190542382789,0.8658165121937805,0.0023432476092122,0.2163729149820777,,0.35647
ENSG00000184838,PRR16,GGE,75,0.8447373249701373,0.1673577691104687,0.4410340695972564,,1.5581391045306274e-07,0.4373333046904372,,
ENSG00000184840,TMED9,GGE,42,0.9825221441467912,0.6870405688745017,0.7604434190350712,0.4394916187020277,0.0635020723196781,0.9773132126237428,,0.81821
ENSG00000184845,DRD1,GGE,74,0.9168128736248572,0.4487884043704876,0.4677693984228085,0.3317587893562151,0.0006149218649164,0.3067193281951148,,0.78163
ENSG00000184857,TMEM186,GGE,89,0.6871979780657276,0.1686736603366422,0.0310053190287971,0.2365234668408688,0.0411756719695841,0.2342068505715375,,0.74333
ENSG00000184860,SDR42E1,GGE,140,0.0812364593714048,0.4968482197717648,0.4037945955301159,3.525573325963938e-05,0.4175757599737318,0.0428521348458825,,0.10969
ENSG00000184863,RBM33,GGE,246,0.5389286772835957,0.8432180257316021,0.1467516534436282,0.6235041785398323,0.0195821179288489,0.5168896005019687,,0.9015
ENSG00000184887,BTBD6,GGE,90,0.5870501375490738,0.667789290151345,0.0325239719550804,0.1659501871294104,0.0003031380379009,0.2721443662235294,,0.5115
ENSG00000184898,RBM43,GGE,65,0.7584701866552608,0.6427666520704529,0.3188342685772736,0.985828364413837,0.0039559318306115,0.5903271582920627,,0.81706
ENSG00000184900,SUMO3,GGE,27,0.6019678186167399,0.2807388570807883,0.8611929129509838,0.5970412069720941,0.0159183265295637,0.4738852285033862,0.52125,0.62587
ENSG00000184908,CLCNKB,GGE,219,0.5348838397320079,0.0868097250298444,0.3712833921777249,0.0033482038264446,3.284430978044896e-06,0.3842393447206675,0.01402,0.64917
ENSG00000184916,JAG2,GGE,287,0.7686308745866159,0.1843581476983586,0.2510371113811613,0.613305523510941,0.1388039384418302,0.4619436984596864,0.9097,0.90588
ENSG00000184922,FMNL1,GGE,182,0.5503422358256185,0.3090022780704342,0.6274083779812124,0.0159730061926813,0.2624941783839358,0.5341156145466557,,0.19637
ENSG00000184924,PTRHD1,GGE,52,0.7162108759599594,0.824916332882785,0.8080019812741273,0.2885122741220872,0.0149198775997094,0.9841638523560364,,0.71258
ENSG00000184925,LCN12,GGE,53,0.3134279661582244,0.7706783899937099,0.0669205017594437,0.4134576069382376,0.0078371177320752,0.113734974075013,,0.74207
ENSG00000184933,OR6A2,GGE,109,0.0025937814282035,0.9061529817648826,0.1192803999504515,0.001830384245848,0.1905824483676083,0.0032117617526549,,0.036733
ENSG00000184937,WT1,GGE,73,0.7798486908568871,0.8131047822959255,0.3068095666008775,0.8429611006404887,1.2683981490336884e-05,0.8791651540795206,,0.75468
ENSG00000184939,ZFP90,GGE,142,0.7162693029980013,0.698778595682767,0.4820621216403984,0.0295631813868427,0.0008401041559303,0.957886461773664,,0.95567
ENSG00000184954,OR6C70,GGE,78,0.6726073350760386,0.7248521249016202,0.1887629708104093,0.3571306294871617,0.3027708354772692,0.6511166462660738,,
ENSG00000184956,MUC6,GGE,675,0.5324864748876568,0.6572509722079286,0.3568971918096751,2.81191536910706e-09,1.0648555460747493e-08,0.3551272317776409,,0.37867
ENSG00000184967,NOC4L,GGE,229,0.6002581486443229,0.0623883508574989,0.9818598221177842,0.1703098953124624,0.0289225994907699,0.4388619016492042,,0.74363
ENSG00000184979,USP18,GGE,74,0.8945265707271117,0.6843689802203508,0.6464898878566081,0.7744816801606164,0.0023527299784378,0.8639044147214552,0.5222,0.55654
ENSG00000184984,CHRM5,GGE,114,0.9794793413150442,0.8015889088693106,0.1612801889485597,0.8404515255690327,2.651503377729897e-05,0.2711517398810296,,0.31271
ENSG00000184985,SORCS2,GGE,319,0.3991170454785941,0.6211316095713579,0.4348607129703911,0.0108685929116314,0.0025780606856016,0.7328572727723159,,0.40282
ENSG00000184986,TMEM121,GGE,57,0.8363792449562253,0.39077005819549,0.7889863792220032,0.0774767224478795,0.5798080870427965,0.7051747287719579,0.47582,0.21681
ENSG00000184988,TMEM106A,GGE,65,0.4296852441845944,0.581579277560144,0.472055559146238,0.0500890008513355,0.0074995336489935,0.7634764743865087,,0.49909
ENSG00000184990,SIVA1,GGE,48,0.8157793778173144,0.4702266166063603,0.278771154037269,0.3170280445686643,0.1301892829409871,0.7249587918164928,,0.63456
ENSG00000184992,BRI3BP,GGE,45,0.6010150698501759,0.6877863047337069,0.9562993603555134,,0.0003666701926757,0.939409346533395,0.61737,
ENSG00000184995,IFNE,GGE,58,0.4016363242395364,0.8974673735551184,0.4671462127764795,3.1948665569854025e-05,0.3085021655055319,0.0172068180034642,,
ENSG00000184999,SLC22A10,GGE,168,0.6361751363871136,0.893264832737388,0.4767180028492483,0.3913808740116326,2.703763787726572e-06,0.5548543012395937,,0.44686
ENSG00000185000,DGAT1,GGE,113,0.1124784776750977,0.8483977725413385,0.3943198539014598,0.8341763379555766,0.0011572777532542,0.2958090704980122,,0.13656
ENSG00000185002,RFX6,GGE,159,0.6645638500627618,0.0519898100335759,0.974893574033288,0.0232281957316945,0.0914298406283547,0.2682275409407568,,0.50588
ENSG00000185008,ROBO2,GGE,327,0.8184853380456306,0.2644277528897549,0.3845920611831765,0.0046923134703217,0.4914073724291902,0.2963424279528375,,0.12915
ENSG00000185009,AP3M1,GGE,72,0.8379660468973509,0.6012469830889974,0.9576249320206268,0.3367013653627657,0.0040415816170178,0.9644257474599792,,0.83356
ENSG00000185013,NT5C1B,GGE,167,0.1536220740899717,0.5147694771010747,0.4971030120985212,0.0005248020585222,0.0540679861098177,0.227858895892639,,0.32879
ENSG00000185015,CA13,GGE,67,0.0837568342403963,0.3579120886430551,0.698314916708836,0.0002029516902896,0.910858978955312,0.0726289573912646,,0.038675
ENSG00000185019,UBOX5,GGE,119,0.6879743679163992,0.5612518527415042,0.894933913542619,0.092176591922484,0.0017579085144172,0.965290379148016,,0.91417
ENSG00000185024,BRF1,GGE,258,0.2194608457411553,0.989743886497552,0.5091326149649286,0.0005221540068939,0.0790934604296349,0.3008305448570897,0.31439,0.065618
ENSG00000185028,LRRC14B,GGE,132,0.5546771415855609,0.2931068857179812,0.0101592767119797,0.3412202927762522,0.004873341370487,0.076935254674845,,0.28181
ENSG00000185033,SEMA4B,GGE,199,0.6297854140555772,0.6701520719240667,0.6234248839698624,0.0078860890147775,0.0059334892496313,0.8889665417181867,,0.60314
ENSG00000185043,CIB1,GGE,55,0.9178896785186166,0.1578190299155245,0.7978019531091158,0.7061275164676191,0.0360914596722897,0.7091373552857123,,0.78096
ENSG00000185046,ANKS1B,GGE,169,0.1078553469680554,0.503788338504753,0.6566847261796787,0.1574265273298945,0.0747190203448695,0.5272438619097156,0.24265,0.5725
ENSG00000185052,SLC24A3,GGE,118,0.8831022526925378,0.4181503080194504,0.6701170911414904,0.8251184297831501,0.2574042769156449,0.9342771012285206,,0.68115
ENSG00000185053,SGCZ,GGE,85,0.0303301659700712,0.8398736835033108,3.061117174835895e-06,0.0092759981818304,7.106440636569567e-10,0.170357671844499,,0.42724
ENSG00000185069,KRT76,GGE,156,0.7868821218923121,0.2376429521469123,0.0264818813044414,0.0582461926086302,0.0009485562969709,0.2385414768139153,,0.61324
ENSG00000185070,FLRT2,GGE,136,0.1104987229589609,0.1600463182828801,0.9354320668939924,,1.1023828566831766e-20,0.2277692879171095,,
ENSG00000185085,INTS5,GGE,197,0.2115265584713213,0.7144361584630111,0.7221857375460936,0.1018706055112513,0.3678681019290842,0.5589878400482193,,0.43202
ENSG00000185090,MANEAL,GGE,84,0.5224646240140887,0.00314571578266,0.20389644576484,0.5934718061787257,0.0042968450354235,0.015430109500087,0.002031,0.34584
ENSG00000185101,ANO9,GGE,263,0.0690927745731658,0.0730664229684547,0.8745633447841271,0.0710895275143939,1.609558325523617e-05,0.1357929621988167,,0.8147
ENSG00000185104,FAF1,GGE,92,0.0638369283671527,0.6459746181432816,0.1851765048656418,0.5035691071096577,0.0001682096138958,0.0903948034792483,0.26652,0.34752
ENSG00000185105,MYADML2,GGE,105,0.6953552870769302,0.356439371339773,0.1107120720334111,0.0659472148574076,0.1388956037383517,0.4961789617751155,,0.19148
ENSG00000185112,FAM43A,GGE,38,0.4746732759384824,0.233958534791917,0.6864887644950742,0.0504945395663304,0.4462202140906772,0.2782977274399686,,0.077807
ENSG00000185115,NSMCE3,GGE,85,0.6598827370066542,0.1344550515355131,0.968143808835478,0.0107370892033978,0.0674570491793508,0.5137842015609557,,
ENSG00000185122,HSF1,GGE,151,0.3932833468604156,0.6650915318761628,0.2916721745071458,0.1203194268410246,0.0058569806038934,0.6748906139062376,,0.67438
ENSG00000185127,C6orf120,GGE,66,0.8150854397344295,0.8660469274402306,0.3095599996349045,0.986218645415398,0.0183395529074747,0.7762009145286752,,0.21313
ENSG00000185133,INPP5J,GGE,280,0.0452491781521254,0.1170089088285685,0.1578475779410858,0.4576374899896329,1.3345200798835827e-10,0.0230919327037345,,0.080633
ENSG00000185149,NPY2R,GGE,78,0.4989746719903982,0.9883126005631944,0.1344150818015,0.605450709561476,0.0868398530369955,0.6041284433789633,,0.66952
ENSG00000185155,MIXL1,GGE,31,0.3156103067708333,0.563203783038053,0.8834574464770464,0.0935181977691761,0.4675501477577541,0.6056574826153358,,0.99061
ENSG00000185156,MFSD6L,GGE,164,0.2828862473358763,0.5092838877709869,0.8951314484602526,0.9552936636981104,0.8331377455308707,0.7061096297210635,,0.60241
ENSG00000185158,LRRC37B,GGE,217,0.1270008173831287,0.1474581431688662,0.0862563338653166,0.1301918047721506,0.1110857611198039,0.0896901484909309,0.933,0.43958
ENSG00000185163,DDX51,GGE,194,0.9102434217752122,0.1586169789762833,0.9209947272892044,0.0341600353092721,0.0016074307279946,0.7121829096100429,,0.70096
ENSG00000185176,AQP12B,GGE,73,0.6338666433508799,0.8323564267739783,0.6289795028383356,0.007504633230966,0.932063871789509,0.3623145727138805,,0.062417
ENSG00000185177,ZNF479,GGE,159,0.0671009029141566,0.8778016149537984,0.9130440295314804,0.1028512281681899,3.084372085003969e-05,0.4256359393486597,0.43073,0.2827
ENSG00000185187,SIGIRR,GGE,98,0.0376170317116548,0.1832749790382503,0.6795423758576158,0.0002576514130437,0.6327442117979212,0.0092800686656318,,0.047845
ENSG00000185189,NRBP2,GGE,115,0.6634091046966054,0.6487271741835365,0.4618121338720724,0.2197447121117405,0.1111417571222078,0.9074038440026144,,0.59966
ENSG00000185198,PRSS57,GGE,101,0.3152701382281864,0.1297364767438326,0.3818835016415176,0.0361855534269031,0.155499317943344,0.330434993771207,,0.51035
ENSG00000185201,IFITM2,GGE,50,0.8789458564714638,0.9035800627623196,0.2541415755653503,0.5412916786974771,0.0826950872222501,0.8225626671783456,,0.60545
ENSG00000185215,TNFAIP2,GGE,107,0.0290006358295331,0.7738160359655251,0.9425122860999112,0.0008579848125573,0.733056232343682,0.063722965272932,0.77363,0.040191
ENSG00000185219,ZNF445,GGE,191,0.3007677430632274,0.4283190556082369,0.0565733570226025,0.5247096822756474,0.1635675390276949,0.3303748193671768,,0.8769
ENSG00000185220,PGBD2,GGE,148,0.3728682282517248,0.2472155702104367,0.1896731759965498,0.0565284922680471,0.0248581444170325,0.5085318997921062,,0.43339
ENSG00000185231,MC2R,GGE,87,0.4856648694454968,0.588887457032959,0.973509819578102,0.1885271402066353,0.0081868839230125,0.9251032375205644,,0.90211
ENSG00000185236,RAB11B,GGE,44,0.641936176998273,0.6943881723987406,0.1376130052075397,0.587233353971784,0.6073391479059027,0.6503843358156436,0.86008,0.91784
ENSG00000185238,PRMT3,GGE,113,0.9127156004629168,0.4367213361572017,0.2383322525545561,0.0119396632625818,0.0117177065685172,0.5812066545460549,,0.30711
ENSG00000185245,GP1BA,GGE,174,0.5964906354952177,0.8048196070351474,0.7915242182500626,0.0185029784494048,0.0010783411236813,0.9615699545615892,,0.36873
ENSG00000185246,PRPF39,GGE,84,0.4434389044255306,0.064697564834999,0.4990248122216865,0.8766116519241565,0.0225427484892581,0.2665819213239152,,0.89688
ENSG00000185250,PPIL6,GGE,46,0.7917823243439901,0.2396766363799014,0.8513768440725136,0.7577027669352441,0.0250874821296377,0.6743784767147609,,0.60562
ENSG00000185252,ZNF74,GGE,187,0.2546734446194199,0.3300585515886493,0.0806215421309849,0.0026095521656956,0.0387097615721144,0.1323803194153086,,0.94967
ENSG00000185261,KIAA0825,GGE,64,0.7700320445071496,0.5223969356630258,0.7184866210634617,0.4959528940920608,0.0056243708546857,0.8818929237904892,,0.87869
ENSG00000185264,TEX33,GGE,70,0.9883091495647676,0.9077773154540968,0.8781524914266723,0.401025248856984,0.010242111287776,0.991537220499926,,0.51786
ENSG00000185267,CDNF,GGE,54,0.9860290860264164,0.4815914028515545,0.4650493689055732,0.9277398345766896,0.0347537846054297,0.6557745655707605,,0.61955
ENSG00000185269,NOTUM,GGE,126,0.3466587455706069,0.6665373408660765,0.8030208725798416,0.0714063130380451,0.1979762300563466,0.7249092945267488,,0.5763
ENSG00000185271,KLHL33,GGE,185,0.9442846277795692,0.4816028165807119,0.704035508860282,0.2782774539928261,0.0005531724224789,0.9211308162011386,,0.42303
ENSG00000185272,RBM11,GGE,58,0.628018054873996,0.5015619582603645,0.5021756121374291,0.8662438026404272,0.0077027069063747,0.7541082012150941,,0.72638
ENSG00000185274,GALNT17,GGE,113,0.3908056407971479,0.68693579606667,0.0858990008701721,0.0149149867851014,0.3448735268507175,0.2772577737634682,,0.27797
ENSG00000185278,ZBTB37,GGE,86,0.7495744905261961,0.1125903183334578,0.5546324081905782,0.8332448252201832,0.0578815376440854,0.4470772847608047,,0.76588
ENSG00000185290,NUPR2,GGE,26,0.2824507985463096,0.9607848165048808,0.9118788247405948,0.1486635694594021,0.8302440510421778,0.6945580512335259,,0.56382
ENSG00000185294,SPPL2C,GGE,209,0.910054964266711,0.5793780739104337,0.7002113908692115,0.0543200214190968,0.0008166963166751,0.9691683319514348,,0.70649
ENSG00000185298,CCDC137,GGE,95,0.9752102182717582,0.3325725314796811,0.6470031698612684,0.0362853252558972,0.0793645367088779,0.7992737659799528,,0.61617
ENSG00000185303,SFTPA2,GGE,83,0.8043448987683129,0.8044785119935584,0.2943388008903053,0.2455062382513528,0.0450083526845192,0.8451237905830119,0.091718,0.98112
ENSG00000185304,RGPD2,GGE,42,0.4120567392279687,0.0647139123547597,0.7035656012839111,0.0012269579949933,0.7106023264364985,0.0379735960235118,,0.67905
ENSG00000185305,ARL15,GGE,90,0.0702482301022899,0.7008899894501943,0.0126315078141366,0.6078509902172473,0.0442734016768452,0.0485223114636318,,0.87679
ENSG00000185306,C12orf56,GGE,143,0.2446145936471189,0.9821197995223644,0.3509232643387594,0.0377772433954508,0.0252653004147914,0.2206065016566725,,0.74757
ENSG00000185313,SCN10A,GGE,1090,0.9541736070042978,0.2850424993627061,0.9804512267754324,0.0008691513603757,9.090012757181501e-11,0.8746635512363774,,0.41243
ENSG00000185324,CDK10,GGE,137,0.9528012599975252,0.7321529485801412,0.7537643263216126,0.96709860203347,8.802374104505523e-05,0.6259722968605815,,0.80433
ENSG00000185339,TCN2,GGE,157,0.402489654427221,0.3849486209805807,0.467273459212035,0.0031584082720738,0.0089697683082834,0.6531560608038407,,0.60774
ENSG00000185340,GAS2L1,GGE,113,0.1639963567027572,0.101409168920063,0.1193666022310651,0.608301114735695,0.0029793255033411,0.1098652820353692,,0.22907
ENSG00000185344,ATP6V0A2,GGE,186,0.4482444351149489,0.3184690633267756,0.8039534649654365,0.1581674862309681,0.0004073526712626,0.8196862090940498,,0.81334
ENSG00000185345,PRKN,GGE,154,0.9713337577733152,0.1997601603548442,0.1641147669883281,0.2538741223573335,0.0010101930429053,0.5137115984236653,,0.63326
